account_id,account_name,account_oid,ad_features,ad_id,ad_labels,area,area_name,area_v2,avatar,body,business_days,category,category_name,contain_videos,cta_buttons,date,feature_params,fee_type,full_name,image,image_thumbnails,images,inspection_images,is_main_street,is_price_not_valid,is_shop_verified,is_sticky,is_zalo_show,job_tier,label_campaigns,latitude,list_id,list_time,location,location_id,longitude,number_of_images,orig_list_time,params,price,price_million_per_m2,price_string,protection_entitlement,pty_characteristics,pty_jupiter,pty_map,pty_map_modifier,pty_map_v2,pty_project_name,region,region_name,region_name_v3,region_v2,seller_info,size,size_unit_string,special_display_images,specific_service_offered,state,status,sticky_ad_platinum,street_name,streetnumber_display,subject,thumbnail_image,type,unique_street_id,videos,ward,ward_name,ward_name_v3,webp_image,company_ad,deposit,has_video,is_good_room,shop,shop_alias,sold_ads,stickyad_feature,street_number,average_rating,average_rating_for_seller,furnishing_rent,total_rating,total_rating_for_seller,is_block_similar_ads_other_agent,special_display
31886075,Trường Thịnh,f617f251b99b700fa2374a2de5e7b92a,[],178644648,[],112,Quận Tân Bình,13112,https://cdn.chotot.com/uac2/31886075,"Dự án: 
Thông tin chi tiết: ✅ CHỈ 1 800.000 - DORM 1 NGƯỜI TÂN BÌNH - Bao all các phí sinh hoạt - Có gác, Cửa khoá riêng tư, đứng thoải mái

✅Ngay Công Viên Hoàng Văn Thụ, Sân Bay Tân Bình, khu Cộng Hoà, …tiện ích sinh hoạt hàng ngày đầy đủ
✅ Giờ giấc tự do, k chung chủ, hệ thống pccc an toàn, camera giám sát an ninh 24/24
✅ Đầy đủ tiện nghi chung: 3 dorm 1 wc máy lạnh, tủ lạnh, bếp nấu ăn, nệm, bàn làm việc, kệ để đồ, treo quần áo, máy giặt,…
✅ 1tr8 -2tr
✅ Thăng Long Phường 4 Tân Bình TPHCM
Nguyễn cảnh dị p4 tân bình tphcm
quận 10 tphcm
Gọi ngay xem phòng và nhận giá tốt",[],1050,Phòng trọ,2,[],4 phút trước,"{'seo_structure': {'items': [{'id': 'size', 'label': 'Diện tích', 'value': '10 m²'}]}}",[],Trường Thịnh,https://cdn.chotot.com/54BisTsq7KxcPsAZaxOqgg9LSETWMFRSaXeB93T93S0/preset:listing/plain/a6e4ca1fcc84849e69fccc7bf85efa64-3001181980348047320.jpg,"[{'image': 'https://cdn.chotot.com/UMOZAsPqr5IYwooy-XBm4AwdeArKntROXxqFQ6N5RXU/preset:view/plain/a6e4ca1fcc84849e69fccc7bf85efa64-3001181980348047320.jpg', 'thumbnail': 'https://cdn.chotot.com/54BisTsq7KxcPsAZaxOqgg9LSETWMFRSaXeB93T93S0/preset:listing/plain/a6e4ca1fcc84849e69fccc7bf85efa64-3001181980348047320.jpg'}, {'image': 'https://cdn.chotot.com/Ph7BzAS967_Wh2X8waaQ1cs5BYyFadBsexTWU_fr5Mo/preset:view/plain/cf360a609b4693d75a1c08f8be472902-3001181980191837246.jpg', 'thumbnail': 'https://cdn.chotot.com/zbmwHi3NAex3cKzFtvWaCwn9cKzjYME1NP-0dQ1bwqE/preset:listing/plain/cf360a609b4693d75a1c08f8be472902-3001181980191837246.jpg'}, {'image': 'https://cdn.chotot.com/0CnnLaO6ngSnhYmTcCDZkjVwsbN0IzH0SdO2qSULttc/preset:view/plain/7a5cecfe02bf629170d1a36b8bbfc7b3-3001181980399699024.jpg', 'thumbnail': 'https://cdn.chotot.com/ESoCIcnR5sUwiD1HkecMkpzT1xsnHGZQDR-1WA22fZk/preset:listing/plain/7a5cecfe02bf629170d1a36b8bbfc7b3-3001181980399699024.jpg'}, {'image': 'https://cdn.chotot.com/1UdCW1wdEzg6aD62ZvcmyuKC209Q4azLYKNSpvj23eI/preset:view/plain/c7c9c47173b35542000b3778f8670cef-3001181980688858566.jpg', 'thumbnail': 'https://cdn.chotot.com/HISw3tT_R7G_ikb3WFDhEOEN-L03ZKAGfA0BxsCMTlA/preset:listing/plain/c7c9c47173b35542000b3778f8670cef-3001181980688858566.jpg'}]","['https://cdn.chotot.com/UMOZAsPqr5IYwooy-XBm4AwdeArKntROXxqFQ6N5RXU/preset:view/plain/a6e4ca1fcc84849e69fccc7bf85efa64-3001181980348047320.jpg', 'https://cdn.chotot.com/Ph7BzAS967_Wh2X8waaQ1cs5BYyFadBsexTWU_fr5Mo/preset:view/plain/cf360a609b4693d75a1c08f8be472902-3001181980191837246.jpg', 'https://cdn.chotot.com/0CnnLaO6ngSnhYmTcCDZkjVwsbN0IzH0SdO2qSULttc/preset:view/plain/7a5cecfe02bf629170d1a36b8bbfc7b3-3001181980399699024.jpg', 'https://cdn.chotot.com/1UdCW1wdEzg6aD62ZvcmyuKC209Q4azLYKNSpvj23eI/preset:view/plain/c7c9c47173b35542000b3778f8670cef-3001181980688858566.jpg']",[],True,False,False,False,False,0,[],10.806146,134577359,1788973745441,"10.8061453,106.6614155",osm:W32586725,106.661415,4,1788843966000.0,[],1800000,0.18,"1,8 triệu/tháng",False,[],0,https://cdn.chotot.com/admincentre/location/10x806945_106x662216_c.jpg,0.0008,https://cdn.chotot.com/admincentre/location/10x806945_106x662216_c_v2.jpg,,13,Tp Hồ Chí Minh,TP Hồ Chí Minh,13000,"{'avatar': 'https://cdn.chotot.com/uac2/31886075', 'full_name': 'Trường Thịnh', 'live_ads': 1}",10,m²,[],[],accepted,active,0,Đường Thăng Long,0.0,CHỈ 1.800.000 - DORM 1 NGƯỜI TÂN BÌNH - Bao all các phí sinh hoạt,https://cdn.chotot.com/54BisTsq7KxcPsAZaxOqgg9LSETWMFRSaXeB93T93S0/preset:listing/plain/a6e4ca1fcc84849e69fccc7bf85efa64-3001181980348047320.jpg,u,9a3014dac3a18e1499c1f905015a4f2d,[],9300,Phường 4,Phường Tân Sơn Nhất,https://cdn.chotot.com/_zW21byGZUJc3Y-cZJBM9ReayQW5o9eWRCbnhoAyAZY/preset:listing/plain/a6e4ca1fcc84849e69fccc7bf85efa64-3001181980348047320.webp,,,,,,,,,,,,,,,,
30689801,Danh thù nhắn tin,fa337bc065ae2de0d057bbb34b24e3a9,[],178008832,[],109,Quận Bình Thạnh,13109,https://cdn.chotot.com/uac2/30689801,"💰 Giá: 5tr4/tháng
🚫 KHÔNG cho nuôi chó/mèo
🚫 KHÔNG xe máy điện
📌 Đúng phòng này, KHÔNG quảng cáo mập mờ lừa, KHÔNG mất thời gian
-----------------------
Xem hình đính kèm (thật 100%):
✅ 30m2, ở lầu 2
✅ Phòng mới rộng, sạch, đẹp
✅ Trang bị full:
+ 1 tủ quần áo
+ 1 bàn làm việc, ghế, kệ sách
+ 1 quạt đứng
+ 1 máy lạnh
✅ Có BẾP+labo rửa, kệ chén
✅ Đặc biệt có GÁC rộng
✅ GIỜ GIẤC TỰ DO, ko chung chủ
✅ Có nhà để xe (miễn phí)
Khu biệt thự dân trí, an ninh, ko ngập nước
-----------------------------
⚡- Điện: 3.500đ/KW
💦- Nước máy: 100.000đ/người
🕸️- Rác: 50.000đ/phòng
🛵 Xe miễn phí
------------------------------
ĐC: 106/45/4 Bình Lợi, P.13, Bình Thạnh
☎️ LH: gọi điện, ko nhắn tin
",[],1050,Phòng trọ,1,[],8 phút trước,"{'seo_structure': {'items': [{'id': 'size', 'label': 'Diện tích', 'value': '30 m²'}]}}",[],Danh thù nhắn tin,https://cdn.chotot.com/w6t3NqvCXC8LY1ZwjkliM4VAZlMMHrnvV7V3_lvJVzs/preset:listing/plain/78e2438ac52bfd7912c9403b7f5b195f-2999169469983647261.jpg,"[{'image': 'https://cdn.chotot.com/3IY8aH4xTilDAhwp2Ht_gnAMKUoFyQB93WhBQp10IwI/preset:view/plain/78e2438ac52bfd7912c9403b7f5b195f-2999169469983647261.jpg', 'thumbnail': 'https://cdn.chotot.com/w6t3NqvCXC8LY1ZwjkliM4VAZlMMHrnvV7V3_lvJVzs/preset:listing/plain/78e2438ac52bfd7912c9403b7f5b195f-2999169469983647261.jpg'}, {'image': 'https://cdn.chotot.com/smkOaG9i9mG5kbnHByqPLyb0If3JjSsUYTyHpntyhbc/preset:view/plain/a2a7b2f5ecf984b8524f005a836c371e-2999169500122791002.jpg', 'thumbnail': 'https://cdn.chotot.com/rTtDiPG92_4Y5medHIjfkFLKhd4V5RmQq9BiAd9lbtI/preset:listing/plain/a2a7b2f5ecf984b8524f005a836c371e-2999169500122791002.jpg'}, {'image': 'https://cdn.chotot.com/xcEdcsc6-MRYyL1NU2kOSr0_WYdojgZBciPnvmBQvW0/preset:view/plain/8b4fd42d668fc12e0a328874aa7032ee-2999169499892855869.jpg', 'thumbnail': 'https://cdn.chotot.com/DRsRCTF3dWlSEZPfZ8R_stA9I6ZKoKpeC6l_q1ckfrM/preset:listing/plain/8b4fd42d668fc12e0a328874aa7032ee-2999169499892855869.jpg'}, {'image': 'https://cdn.chotot.com/C9WM8hnxatJRneSMFA6Kf3GHPhFYwhN1Omt64_zDzrg/preset:view/plain/33899c583e49c32861903a79e4589da3-2999169500928088954.jpg', 'thumbnail': 'https://cdn.chotot.com/U0L7mrd_2YxWVoLkIe56f27bjfF8CuLcsDAHtPvFzrY/preset:listing/plain/33899c583e49c32861903a79e4589da3-2999169500928088954.jpg'}]","['https://cdn.chotot.com/3IY8aH4xTilDAhwp2Ht_gnAMKUoFyQB93WhBQp10IwI/preset:view/plain/78e2438ac52bfd7912c9403b7f5b195f-2999169469983647261.jpg', 'https://cdn.chotot.com/smkOaG9i9mG5kbnHByqPLyb0If3JjSsUYTyHpntyhbc/preset:view/plain/a2a7b2f5ecf984b8524f005a836c371e-2999169500122791002.jpg', 'https://cdn.chotot.com/xcEdcsc6-MRYyL1NU2kOSr0_WYdojgZBciPnvmBQvW0/preset:view/plain/8b4fd42d668fc12e0a328874aa7032ee-2999169499892855869.jpg', 'https://cdn.chotot.com/C9WM8hnxatJRneSMFA6Kf3GHPhFYwhN1Omt64_zDzrg/preset:view/plain/33899c583e49c32861903a79e4589da3-2999169500928088954.jpg', 'https://cdn.chotot.com/9Z3TyfMrCPO_jMqeycbhQOrkHqEF-KlQq1UIuWEAXUg/preset:view/plain/db3df721ddaecfa17eb360bf4c946796-2999169500458369304.jpg', 'https://cdn.chotot.com/aqOHlGaUfgtpdz4e7XpQRxD8o9E5K9KIPGq0dIj5yrA/preset:view/plain/2051784510f209340b9b6958b74dfe93-2999169500058415607.jpg', 'https://cdn.chotot.com/6DCV-I4MXYgSbnPg2rPwKnKKa3O1gTJN4mpxUFe47WQ/preset:view/plain/fade38a4f9886e45bf8c5363ebb02b0d-2999169500777123658.jpg', 'https://cdn.chotot.com/j2cbd57rz6NyupMjxYzofnftyRT93GvI-NwJjwJ4bYc/preset:view/plain/87f1ad4695c8a09a639c5a31d0cc3bf3-2999169500038377305.jpg', 'https://cdn.chotot.com/q_u62YQ6inTdmWZmsqhMShxzLZFUQYXkoPYmS5hRb4A/preset:view/plain/8bcee7146328425b79714e9e5f0af11c-2999169500391260591.jpg', 'https://cdn.chotot.com/DkH93RY0sndLDoosazUcz6S-7WX2Yg4Rn1PnstoRIkw/preset:view/plain/741bfcf86a0aaf859162fee0829a9a36-2999169499974623569.jpg', 'https://cdn.chotot.com/uxGUhDdUg1swMHjcbd4I9cjmWblHKveNATM51LmGWhc/preset:view/plain/b6ab5db6b762ab178c50a891b8e646f0-2999169498975542257.jpg', 'https://cdn.chotot.com/gRktGhCUevKC_8w76WapF4C0GResTVJwiNXUiucTpZs/preset:view/plain/d21eb983acaf16e9087bdbb1a9b8b37a-2999169498983371840.jpg']",[],True,False,False,False,False,0,[],10.829622,134037407,1788973494088,"10.829622,106.7057738",osm:W32579504,106.70577,12,1786263352000.0,[],5400000,0.18,"5,4 triệu/tháng",False,[],0,https://cdn.chotot.com/admincentre/location/10x829622_106x7057738.jpg,0.0008,https://cdn.chotot.com/admincentre/location/10x829622_106x7057738_v2.jpg,,13,Tp Hồ Chí Minh,TP Hồ Chí Minh,13000,"{'avatar': 'https://cdn.chotot.com/uac2/30689801', 'full_name': 'Danh thù nhắn tin', 'live_ads': 11, 'sold_ads': 110}",30,m²,[],[],accepted,active,0,Đường Bình Lợi,1.0,"Phòng trong biệt thự Bình Lợi, full nội thất, có BAN CÔNG + GÁC rộng",https://cdn.chotot.com/w6t3NqvCXC8LY1ZwjkliM4VAZlMMHrnvV7V3_lvJVzs/preset:listing/plain/78e2438ac52bfd7912c9403b7f5b195f-2999169469983647261.jpg,u,46ac1b0b29e6167fb45eaffa3d80f178,"[{'gif_url': 'https://videodelivery.net/04eed1250c088631a9484de799cb0f87/thumbnails/thumbnail.gif?width=144&height=216&duration=3s&fps=15&fit=crop', 'id': '04eed1250c088631a9484de799cb0f87', 'thumbnail': 'https://videodelivery.net/04eed1250c088631a9484de799cb0f87/thumbnails/thumbnail.jpg', 'url': 'https://videodelivery.net/04eed1250c088631a9484de799cb0f87/manifest/video.m3u8'}]",9279,Phường 13,Phường Bình Lợi Trung,https://cdn.chotot.com/4Go2ATd3zE_ltvZbQPw_qruKbU28ksr9DUXqLum1NK0/preset:listing/plain/78e2438ac52bfd7912c9403b7f5b195f-2999169469983647261.webp,True,5400000.0,True,True,"{'alias': '87f6DkzUoR9tr0w', 'createdDate': '1786261248', 'modifiedDate': 1788886818, 'name': 'Danh Thù Nhắn Tin', 'profileImageUrl': 'https://static.chotot.com/storage/APP_WRAPPER/icons/v5/dfavt.png', 'service_type': 'membership', 'shopsCategoriesRelationships': [{'categoryId': 1000}], 'status': 'expired', 'urls': [{'url': 'danh-thu-nhan-tin'}]}",87f6DkzUoR9tr0w,110.0,special_display,106/45/4,,,,,,,
27217644,Hiếu Home,2fafd0fa927dc7300bed75b213737737,[],178680177,[],108,Quận Bình Tân,13108,https://cdn.chotot.com/uac2/27217644,"Dự án: 
Thông tin chi tiết: Giảm 500k tháng đầu

DUPLEX MỚI XÂY - FULL NỘI THẤT RIÊNG - BAN CÔNG SIÊU THOÁNG

📍Gần Aeon Mall Tân Phú

✅ 𝑻𝒊𝒆̣̂𝒏 𝒏𝒈𝒉𝒊 𝒏𝒐̂̉𝒊 𝒃𝒂̣̂𝒕:

- Full nội thất: giường, nệm, tủ quần áo, bàn ghế, bếp, tủ lạnh…
- Máy lạnh tiết kiệm điện
- Phòng sạch, ban công thoáng , lấy sáng tự nhiên

✅ 𝑻𝒊𝒆̣̂𝒏 𝒊́𝒄𝒉 𝒕𝒐𝒂̀ 𝒏𝒉𝒂̀

- Giờ giấc tự do , ra vào vân tay , thang máy
- Bãi xe rộng rãi , wifi mạnh
- Pccc",[],1050,Phòng trọ,2,[],9 phút trước,"{'seo_structure': {'items': [{'id': 'size', 'label': 'Diện tích', 'value': '30 m²'}, {'id': 'furnishing_rent', 'label': 'Tình trạng nội thất', 'value': 'Nội thất đầy đủ'}]}}",[],Hiếu Home,https://cdn.chotot.com/djynDu9BDY0iNU1ge8rydFbSzGJHunNRWlhDDIytuuk/preset:listing/plain/aa3299ef9335d2e8866bafaf1f19d071-3001399026913431957.jpg,"[{'image': 'https://cdn.chotot.com/iDQoCse7hNvFaYVPNnz2pupiWQjmVZOutKLTZ-vnebQ/preset:view/plain/aa3299ef9335d2e8866bafaf1f19d071-3001399026913431957.jpg', 'thumbnail': 'https://cdn.chotot.com/djynDu9BDY0iNU1ge8rydFbSzGJHunNRWlhDDIytuuk/preset:listing/plain/aa3299ef9335d2e8866bafaf1f19d071-3001399026913431957.jpg'}, {'image': 'https://cdn.chotot.com/iUtydbUAKwc6fpLlDbJf3263c512JlP3H3c8r97JPdM/preset:view/plain/4002bb895e4db3a0373459cff77b262a-3001399026994186932.jpg', 'thumbnail': 'https://cdn.chotot.com/p69BdkVS5bL8dA7d-e9ADc5c_j7cOqmkUsHbAjFQjXc/preset:listing/plain/4002bb895e4db3a0373459cff77b262a-3001399026994186932.jpg'}, {'image': 'https://cdn.chotot.com/b_LWvTCXvUN1l7Po8sUVO4muyN2Kh2DoDAV2eG-CsYM/preset:view/plain/ec9369f2fec4808fcdd19ea280916b91-3001399027897072802.jpg', 'thumbnail': 'https://cdn.chotot.com/wNDZ5lQPbUrs4tzx4cyHAU1wUrTgEwXwC2VFLViCMrs/preset:listing/plain/ec9369f2fec4808fcdd19ea280916b91-3001399027897072802.jpg'}, {'image': 'https://cdn.chotot.com/phqGvxtHzNeXf2-EoVZb9VbUJlUWEEGQ40RnrGWaLDY/preset:view/plain/8570fd741a27b6f121b644e730804f15-3001399027437206724.jpg', 'thumbnail': 'https://cdn.chotot.com/fdcJ34kqjKkujAmqE8x3QSRZPkhJbUEjYiJvRswBO6k/preset:listing/plain/8570fd741a27b6f121b644e730804f15-3001399027437206724.jpg'}]","['https://cdn.chotot.com/iDQoCse7hNvFaYVPNnz2pupiWQjmVZOutKLTZ-vnebQ/preset:view/plain/aa3299ef9335d2e8866bafaf1f19d071-3001399026913431957.jpg', 'https://cdn.chotot.com/iUtydbUAKwc6fpLlDbJf3263c512JlP3H3c8r97JPdM/preset:view/plain/4002bb895e4db3a0373459cff77b262a-3001399026994186932.jpg', 'https://cdn.chotot.com/b_LWvTCXvUN1l7Po8sUVO4muyN2Kh2DoDAV2eG-CsYM/preset:view/plain/ec9369f2fec4808fcdd19ea280916b91-3001399027897072802.jpg', 'https://cdn.chotot.com/phqGvxtHzNeXf2-EoVZb9VbUJlUWEEGQ40RnrGWaLDY/preset:view/plain/8570fd741a27b6f121b644e730804f15-3001399027437206724.jpg']",[],True,False,False,False,False,0,[],10.794064,134607406,1788973405000,"10.7940635,106.6092712",osm:W408209656,106.60927,4,,[],3700000,0.123333335,"3,7 triệu/tháng",True,[],0,https://cdn.chotot.com/admincentre/location/10x794863_106x610071_c.jpg,0.0008,https://cdn.chotot.com/admincentre/location/10x794863_106x610071_c_v2.jpg,,13,Tp Hồ Chí Minh,TP Hồ Chí Minh,13000,"{'avatar': 'https://cdn.chotot.com/uac2/27217644', 'full_name': 'Hiếu Home', 'live_ads': 19, 'sold_ads': 1}",30,m²,[],[],accepted,active,0,Đường Tân Kỳ Tân Quý,0.0,CHO THUÊ PHÒNG GÁC CÓ BAN CÔNG THOÁNG | FULL NỘI THẤT CÓ THANG MÁY,https://cdn.chotot.com/djynDu9BDY0iNU1ge8rydFbSzGJHunNRWlhDDIytuuk/preset:listing/plain/aa3299ef9335d2e8866bafaf1f19d071-3001399026913431957.jpg,u,b4f396651fb7e4f950c91a2e1f1a2f59,[],9456,Phường Bình Hưng Hòa,Phường Bình Hưng Hòa,https://cdn.chotot.com/bhz1Uwh4toHVHh5jQIsLMNQlsT8wHzXcJ3X_IOSwbK4/preset:listing/plain/aa3299ef9335d2e8866bafaf1f19d071-3001399026913431957.webp,True,2000000.0,,,,,1.0,,,5.0,5.0,2.0,2.0,2.0,,
18396768,Châu Bùi,58191488afad0fe26574ca29e9036561,[],178644822,[],96,Quận 1,13096,https://cdn.chotot.com/uac2/18396768,"Dự án: 
Thông tin chi tiết: Cho thuê phòng Quận 1-  
 -Mình là chủ nhà nên có thể hỗ trợ giảm cọc 1 .
- Phòng sạch, thoáng, sàn gỗ, đầy đủ giường nệm, tủ, máy lạnh, tủ lạnh riêng , ko bếp có thể nấu ăn nhỏ .
- WC dùng chung với mình , sạch sẽ Nam nữ đều được, mình dễ tính khu yên tĩnh, an ninh, giờ giấc tự do .
& Liên hệ: 3tr9 . Địa chỉ 214/C67 Nguyễn Trãi Quận 1",[],1050,Phòng trọ,2,[],9 phút trước,"{'seo_structure': {'items': [{'id': 'size', 'label': 'Diện tích', 'value': '20 m²'}]}}",[],Châu Bùi,https://cdn.chotot.com/IIMXa6CQlWBHrW2SnjeCmQ-MoFcCRjBVuD6dpxc_T04/preset:listing/plain/c66fd4283d04f90b9b9ddb62c5a09c42-3001180447547477054.jpg,"[{'image': 'https://cdn.chotot.com/f5EqDFeKO6_7gUv4z0JWrwqiRFEmD8niX6ADPrISw7I/preset:view/plain/c66fd4283d04f90b9b9ddb62c5a09c42-3001180447547477054.jpg', 'thumbnail': 'https://cdn.chotot.com/IIMXa6CQlWBHrW2SnjeCmQ-MoFcCRjBVuD6dpxc_T04/preset:listing/plain/c66fd4283d04f90b9b9ddb62c5a09c42-3001180447547477054.jpg'}, {'image': 'https://cdn.chotot.com/9invBS986TQ_UotxZ13kYxU72o1lzrLfYLW1Q9jtxYY/preset:view/plain/65d66eaaf76fa97bf5ef8568cdf61690-3001180446915998463.jpg', 'thumbnail': 'https://cdn.chotot.com/mhg-TpLRKewpCmCSJcP7UZS3kiaQeb9GF-H-AlZiwpE/preset:listing/plain/65d66eaaf76fa97bf5ef8568cdf61690-3001180446915998463.jpg'}, {'image': 'https://cdn.chotot.com/3IRMzG5j8eatb01z0OU6TLLR7XpvyyUwrxT47StedAY/preset:view/plain/2bce25f5e0f31613ecf4783f1a499d8a-3001182841783181272.jpg', 'thumbnail': 'https://cdn.chotot.com/SjYzmAObBbl68V6B3vqSn5arn1gwT_LDeyzMZ1Y0KbM/preset:listing/plain/2bce25f5e0f31613ecf4783f1a499d8a-3001182841783181272.jpg'}]","['https://cdn.chotot.com/f5EqDFeKO6_7gUv4z0JWrwqiRFEmD8niX6ADPrISw7I/preset:view/plain/c66fd4283d04f90b9b9ddb62c5a09c42-3001180447547477054.jpg', 'https://cdn.chotot.com/9invBS986TQ_UotxZ13kYxU72o1lzrLfYLW1Q9jtxYY/preset:view/plain/65d66eaaf76fa97bf5ef8568cdf61690-3001180446915998463.jpg', 'https://cdn.chotot.com/3IRMzG5j8eatb01z0OU6TLLR7XpvyyUwrxT47StedAY/preset:view/plain/2bce25f5e0f31613ecf4783f1a499d8a-3001182841783181272.jpg']",[],,False,False,False,True,0,[],10.765545,134577664,1788973400158,"10.7655446,106.6961914",,106.69619,3,1788844961000.0,[],3900000,0.195,"3,9 triệu/tháng",False,[],0,https://cdn.chotot.com/admincentre/location/10x7655446_106x6961914.jpg,0.0008,https://cdn.chotot.com/admincentre/location/10x7655446_106x6961914_v2.jpg,,13,Tp Hồ Chí Minh,TP Hồ Chí Minh,13000,"{'avatar': 'https://cdn.chotot.com/uac2/18396768', 'full_name': 'Châu Bùi', 'live_ads': 1, 'sold_ads': 6}",20,m²,"['https://cdn.chotot.com/9invBS986TQ_UotxZ13kYxU72o1lzrLfYLW1Q9jtxYY/preset:view/plain/65d66eaaf76fa97bf5ef8568cdf61690-3001180446915998463.jpg', 'https://cdn.chotot.com/3IRMzG5j8eatb01z0OU6TLLR7XpvyyUwrxT47StedAY/preset:view/plain/2bce25f5e0f31613ecf4783f1a499d8a-3001182841783181272.jpg']",[],accepted,active,0,214/C67,1.0,Thuê Phòng Quận 1 Nguyễn Trãi gần quán Ốc Đào,https://cdn.chotot.com/IIMXa6CQlWBHrW2SnjeCmQ-MoFcCRjBVuD6dpxc_T04/preset:listing/plain/c66fd4283d04f90b9b9ddb62c5a09c42-3001180447547477054.jpg,u,,[],9223,Phường Cầu Ông Lãnh,Phường Cầu Ông Lãnh,https://cdn.chotot.com/YI4A4fh65HPuJOK53wsC08egI6PVkV1wKzM3ZPhr0Fc/preset:listing/plain/c66fd4283d04f90b9b9ddb62c5a09c42-3001180447547477054.webp,,3500000.0,,,,,6.0,special_display,,,,,,,True,True
